replyID,replyDate,reply_object,replyInfoHead,typeNameD,stateInfo,single_url,province,city,county
16965313,2022-12-21 12:04:00,河北省石家庄市委书记张超超,行唐县龙州镇顺城街村天然气取暖每天晚上停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16965313&from=search,河北省,石家庄市,
16965160,2022-12-21 10:22:00,河北省邯郸市大名县委书记,天然气,限购, 停气 投诉/求助 已办理,http://liuyan.people.com.cn/threads/content?tid=16965160&from=search,河北省,邯郸市,大名县
16965020,2022-12-21 09:34:00,河北省保定市安国市委书记,村里煤改气取暖，总是停气，影响供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16965020&from=search,河北省,保定市,安国市
16963795,2022-12-21 06:23:00,河北省保定市委书记党晓龙,定兴县新奥燃气半夜停暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16963795&from=search,河北省,保定市,
16959976,2022-12-20 21:21:00,河北省委书记倪岳峰,农村燃气断供，做饭取暖成问题,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16959976&from=search,河北省,,
16959818,2022-12-20 21:01:00,河北省邯郸市委书记张维亮,农村燃气经常在饭点停气，影响老百姓正常生活,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16959818&from=search,河北省,邯郸市,
16959464,2022-12-20 20:13:00,河北省沧州市献县县委书记,农村天然气停气频繁,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16959464&from=search,河北省,沧州市,献县
16959260,2022-12-20 19:35:00,河北省委书记倪岳峰,中燃天然气何时能保证正常供气,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16959260&from=search,河北省,,
16959244,2022-12-20 19:29:00,河北省石家庄市行唐县委书记,天然气取暖炉每天晚上停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16959244&from=search,河北省,石家庄市,行唐县
16959125,2022-12-20 19:04:00,河北省委书记倪岳峰,关于中燃公司限气停气问题,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16959125&from=search,河北省,,
16958333,2022-12-20 09:41:00,河北省邯郸市委书记张维亮,广平中燃寒冬供气问题,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16958333&from=search,河北省,邯郸市,
16957969,2022-12-20 08:34:00,河北省委书记倪岳峰,冬季过半，老百姓供暖还没保障,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16957969&from=search,河北省,,
16957877,2022-12-20 08:17:00,河北省邯郸市市长樊成华,投诉中燃燃气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16957877&from=search,河北省,邯郸市,
16957051,2022-12-20 06:06:00,河北省邯郸市大名县委书记,中燃无缘无故老是停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16957051&from=search,河北省,邯郸市,大名县
16956800,2022-12-20 05:28:00,河北省衡水市委书记吴晓华,天然气经常停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16956800&from=search,河北省,衡水市,
16956163,2022-12-20 03:50:00,河北省委书记倪岳峰,农村天然气供应不足,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16956163&from=search,河北省,,
16956010,2022-12-20 03:29:00,河北省省长王正谱,献县中燃公司停止供气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16956010&from=search,河北省,,
16955055,2022-12-20 01:28:00,河北省石家庄市元氏县委书记,农村煤改气后，频繁停气，无法正常取暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16955055&from=search,河北省,石家庄市,元氏县
16954587,2022-12-20 00:12:00,河北省委书记倪岳峰,农村农民取暖问题,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16954587&from=search,河北省,,
16954520,2022-12-20 00:02:00,河北省邯郸市冀南新区党工委书记,天燃气随意停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16954520&from=search,河北省,邯郸市,
16953195,2022-12-19 21:12:00,河北省省长王正谱,燃气取暖，总停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16953195&from=search,河北省,,
16953165,2022-12-19 21:08:00,河北省保定市市长闫继红,寒冷的冬天，燃气公司天天停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16953165&from=search,河北省,保定市,
16952907,2022-12-19 20:38:00,河北省邯郸市曲周县委书记,关可民生问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16952907&from=search,河北省,邯郸市,曲周县
16952642,2022-12-19 20:01:00,河北省保定市唐县县委书记,关于天然气夜晚停气的问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16952642&from=search,河北省,保定市,唐县
16952487,2022-12-19 19:34:00,河北省邯郸市馆陶县委书记,魏增寨镇天然气,投诉/求助,待回复,http://liuyan.people.com.cn/threads/content?tid=16952487&from=search,河北省,邯郸市,馆陶县
16952392,2022-12-19 19:16:00,河北省省长王正谱,燃气公司不送气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16952392&from=search,河北省,,
16952272,2022-12-19 18:44:00,河北省邯郸市大名县委书记,领导们西付集这边的天然气什么时候能正常了呢,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16952272&from=search,河北省,邯郸市,大名县
16951477,2022-12-19 09:30:00,河北省邯郸市曲周县委书记,老百姓取暖跟正常生活,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16951477&from=search,河北省,邯郸市,曲周县
16950377,2022-12-19 06:41:00,河北省保定市委书记党晓龙,北河沿156号院天燃气限量供应居民苦不堪言,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16950377&from=search,河北省,保定市,
16950028,2022-12-19 05:48:00,河北省委书记倪岳峰,天然气天天停不能取暖投诉无门,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16950028&from=search,河北省,,
16949113,2022-12-19 03:39:00,河北省省长王正谱,农村取暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16949113&from=search,河北省,,
16948853,2022-12-19 03:03:00,河北省邯郸市委书记张维亮,这么冷的天天然气却一直在停,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16948853&from=search,河北省,邯郸市,
16948765,2022-12-19 02:51:00,河北省保定市委书记党晓龙,保定市莲池区156号院天然气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16948765&from=search,河北省,保定市,
16947048,2022-12-18 22:18:00,河北省委书记倪岳峰,河北省衡水市饶阳县燃气问题,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16947048&from=search,河北省,,
16946679,2022-12-18 21:35:00,河北省邯郸市委书记张维亮,冬季无法做饭取暖,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16946679&from=search,河北省,邯郸市,
16945914,2022-12-18 19:51:00,河北省沧州市泊头市委书记,泊头市博通燃气停气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16945914&from=search,河北省,沧州市,泊头市
16945859,2022-12-18 19:38:00,河北省委书记倪岳峰,取暖困难,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16945859&from=search,河北省,,
16945533,2022-12-18 18:02:00,河北省邯郸市邱县县委书记,邱县新马头镇第四营村停气问题,咨询,办理中,http://liuyan.people.com.cn/threads/content?tid=16945533&from=search,河北省,邯郸市,邱县
16945529,2022-12-18 18:02:00,河北省邯郸市大名县委书记,中燃天然气何时能保证正常供气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16945529&from=search,河北省,邯郸市,大名县
16945323,2022-12-18 14:11:00,河北省委书记倪岳峰,取暖问题,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16945323&from=search,河北省,,
16944471,2022-12-18 08:05:00,河北省委书记倪岳峰,邱县中燃能源发展有限公司无故经常停天然气,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16944471&from=search,河北省,,
16944273,2022-12-18 07:33:00,河北省邯郸市委书记张维亮,邱县燃气每天晚上停气，孩子都冻感冒了,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16944273&from=search,河北省,邯郸市,
16942668,2022-12-18 02:21:00,河北省委书记倪岳峰,老百姓怎么过冬,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16942668&from=search,河北省,,
16941968,2022-12-18 00:06:00,河北省沧州市委书记康彦民,燃气供应不上，百姓挨冻,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16941968&from=search,河北省,沧州市,
16941297,2022-12-17 21:58:00,河北省邯郸市市长樊成华,肥乡区东河头堡小区燃气问题没有解决,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16941297&from=search,河北省,邯郸市,
16941256,2022-12-17 21:52:00,河北省委书记倪岳峰,农村天然气供应及暖气问题,建言,办理中,http://liuyan.people.com.cn/threads/content?tid=16941256&from=search,河北省,,
16941009,2022-12-17 21:13:00,河北省保定市委书记党晓龙,农村天气热供热情况反应,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16941009&from=search,河北省,保定市,
16940684,2022-12-17 20:15:00,河北省邯郸市邱县县委书记,投诉邱县中燃,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16940684&from=search,河北省,邯郸市,邱县
16940387,2022-12-17 19:16:00,河北省委书记倪岳峰,冬天无法取暖,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16940387&from=search,河北省,,
16940081,2022-12-17 17:20:00,河北省邯郸市大名县委书记,自来水问题，燃气问题，,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16940081&from=search,河北省,邯郸市,大名县
16939964,2022-12-17 14:05:00,河北省保定市委书记党晓龙,半夜停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16939964&from=search,河北省,保定市,
16939915,2022-12-17 12:23:00,河北省省长王正谱,三天两头给停气！生活受到影响,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16939915&from=search,河北省,,
16939867,2022-12-17 11:44:00,河北省省长王正谱,河北邯郸利坤燃气，正取暖的时候老是停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16939867&from=search,河北省,,
16939584,2022-12-17 09:43:00,河北省邯郸市委书记张维亮,馆陶县中国燃气天天停气,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16939584&from=search,河北省,邯郸市,
16939529,2022-12-17 09:30:00,河北省委书记倪岳峰,投诉邯郸市中燃天然气公司,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16939529&from=search,河北省,,
16939398,2022-12-17 09:01:00,河北省委书记倪岳峰,衡水农村老停燃气,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16939398&from=search,河北省,,
16938803,2022-12-17 07:21:00,河北省保定市市长闫继红,易县申易燃气天天夜间停气，无法正常供暖。,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16938803&from=search,河北省,保定市,
16938570,2022-12-17 06:47:00,河北省保定市委书记党晓龙,望都中燃,限售燃气,晚上停气 百姓挨冻 投诉/求助 已办理,http://liuyan.people.com.cn/threads/content?tid=16938570&from=search,河北省,保定市,
16937918,2022-12-17 04:38:00,河北省沧州市市长向辉,燃气公司断燃气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16937918&from=search,河北省,沧州市,
16937611,2022-12-17 03:43:00,河北省邢台市临西县委书记,燃气不够取暖，家里冷,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16937611&from=search,河北省,邢台市,临西县
16937424,2022-12-17 03:14:00,河北省省长王正谱,煤改气后经常停气取暖做饭都是问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16937424&from=search,河北省,,
16936749,2022-12-17 00:56:00,河北省保定市唐县县委书记,投诉中燃天天晚上停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16936749&from=search,河北省,保定市,唐县
16936600,2022-12-17 00:28:00,河北省定州市委书记张涛,定州市叮咛店镇天然气停气导致农民挨冻！,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16936600&from=search,河北省,省直辖县级行政区划,定州市
16936192,2022-12-16 23:12:00,河北省省长王正谱,邯郸市曲周县南里岳乡天然气停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16936192&from=search,河北省,,
16936186,2022-12-16 23:11:00,河北省邯郸市广平县委书记,广平县中燃燃气公司晚上经常性停气。,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16936186&from=search,河北省,邯郸市,广平县
16935052,2022-12-16 20:44:00,河北省保定市定兴县委书记,天然气限购停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16935052&from=search,河北省,保定市,定兴县
16934295,2022-12-16 16:50:00,河北省邯郸市邱县县委书记,农村用什么来取暖,咨询,办理中,http://liuyan.people.com.cn/threads/content?tid=16934295&from=search,河北省,邯郸市,邱县
16933597,2022-12-16 09:21:00,河北省邯郸市峰峰矿区委书记,停气取暖,投诉/求助,待回复,http://liuyan.people.com.cn/threads/content?tid=16933597&from=search,河北省,邯郸市,峰峰矿区
16933486,2022-12-16 09:05:00,河北省邯郸市临漳县委书记,章里集镇北柴屯村没水没天然气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16933486&from=search,河北省,邯郸市,临漳县
16933269,2022-12-16 08:26:00,河北省邯郸市邱县县委书记,天然气停气问题,咨询,办理中,http://liuyan.people.com.cn/threads/content?tid=16933269&from=search,河北省,邯郸市,邱县
16932715,2022-12-16 06:55:00,河北省委书记倪岳峰,天然气供应不足,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16932715&from=search,河北省,,
16932712,2022-12-16 06:55:00,河北省邯郸市委书记张维亮,求助,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16932712&from=search,河北省,邯郸市,
16930271,2022-12-16 00:47:00,河北省邯郸市肥乡区委书记,农村天然气停气，做饭取暖成百姓日常大问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16930271&from=search,河北省,邯郸市,
16930249,2022-12-16 00:43:00,河北省沧州市泊头市委书记,天然气断气,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16930249&from=search,河北省,沧州市,泊头市
16928337,2022-12-15 20:19:00,河北省邯郸市邱县县委书记,中燃公司随意停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16928337&from=search,河北省,邯郸市,邱县
16927400,2022-12-15 12:45:00,河北省委书记倪岳峰,利坤燃气公司随意停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16927400&from=search,河北省,,
16926971,2022-12-15 09:52:00,河北省委书记倪岳峰,农村煤改气让广大农民挨冻、受累,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16926971&from=search,河北省,,
16922869,2022-12-14 23:51:00,河北省邯郸市市长樊成华,天然气停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16922869&from=search,河北省,邯郸市,
16920521,2022-12-14 18:37:00,河北省沧州市吴桥县委书记,入冬来天然气几乎每天都停,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16920521&from=search,河北省,沧州市,吴桥县
16920439,2022-12-14 18:14:00,河北省沧州市青县县委书记,奥德燃气公司冬季供暖随意停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16920439&from=search,河北省,沧州市,青县
16920183,2022-12-14 13:56:00,河北省邯郸市委书记张维亮,河北省邯郸市邱县冬天晚上停气，无法取暖，百姓,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16920183&from=search,河北省,邯郸市,
16914523,2022-12-13 21:05:00,河北省省长王正谱,冬季取暖，燃气限购,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16914523&from=search,河北省,,
16913847,2022-12-13 19:44:00,河北省委书记倪岳峰,关于保定市博野县北两合村燃气总停气的问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16913847&from=search,河北省,,
16912203,2022-12-13 08:44:00,河北省委书记倪岳峰,天然气问题,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16912203&from=search,河北省,,
16910419,2022-12-13 04:34:00,河北省定州市委书记张涛,河北省定州市孙家庄村新奥燃气停供天然气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16910419&from=search,河北省,省直辖县级行政区划,定州市
16909327,2022-12-13 02:32:00,河北省沧州市泊头市委书记,泊头文庙地区停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16909327&from=search,河北省,沧州市,泊头市
16904490,2022-12-12 09:05:00,河北省沧州市泊头市委书记,泊头奥德燃气公司,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16904490&from=search,河北省,沧州市,泊头市
16898682,2022-12-11 21:24:00,河北省沧州市泊头市委书记,燃气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16898682&from=search,河北省,沧州市,泊头市
16897657,2022-12-11 19:37:00,河北省沧州市泊头市委书记,王武镇燃气公司停气停暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16897657&from=search,河北省,沧州市,泊头市
16896404,2022-12-11 09:32:00,河北省邯郸市邱县县委书记,半夜天然气停气,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=16896404&from=search,河北省,邯郸市,邱县
16895675,2022-12-11 07:37:00,河北省委书记倪岳峰,要求农民煤改气冬季天然气限购经常停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16895675&from=search,河北省,,
16895591,2022-12-11 07:23:00,河北省沧州市吴桥县委书记,中燃天然气公司随意停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16895591&from=search,河北省,沧州市,吴桥县
16894716,2022-12-11 05:02:00,河北省邯郸市委书记张维亮,燃气公司限购燃气，还停气。,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16894716&from=search,河北省,邯郸市,
16894545,2022-12-11 04:31:00,河北省邯郸市委书记张维亮,鸡泽县中燃天然气公司半夜断气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16894545&from=search,河北省,邯郸市,
16892462,2022-12-10 22:46:00,河北省沧州市委书记康彦民,奥德天然气公司不作为,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16892462&from=search,河北省,沧州市,
16890692,2022-12-10 14:46:00,河北省委书记倪岳峰,农村取暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16890692&from=search,河北省,,
16888325,2022-12-10 04:47:00,河北省沧州市献县县委书记,乐寿镇南街村百川燃气停气3天了,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16888325&from=search,河北省,沧州市,献县
16880733,2022-12-09 03:49:00,河北省沧州市青县县委书记,燃气供应不足无法取暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16880733&from=search,河北省,沧州市,青县
16871597,2022-12-08 03:55:00,河北省石家庄市元氏县委书记,冬季采暖期天燃气公司无缘无故长时间停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16871597&from=search,河北省,石家庄市,元氏县
16868357,2022-12-07 22:36:00,河北省委书记倪岳峰,定州市赛里村停气停暖，不让交费,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16868357&from=search,河北省,,
16865436,2022-12-07 14:46:00,河北省保定市涞水县委书记,涞水中燃半夜停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16865436&from=search,河北省,保定市,涞水县
16856555,2022-12-06 20:34:00,河北省邯郸市大名县委书记,天然气停气,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16856555&from=search,河北省,邯郸市,大名县
16854499,2022-12-06 09:53:00,河北省保定市徐水区委书记,天然气晚上老停气希望领导解决一下,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16854499&from=search,河北省,保定市,徐水区
16853217,2022-12-06 07:34:00,河北省省长王正谱,沧州市献县中燃燃气隔三差五每天断供天然气,投诉/求助,待回复,http://liuyan.people.com.cn/threads/content?tid=16853217&from=search,河北省,,
16849022,2022-12-06 00:34:00,河北省保定市易县县委书记,易县桥头乡村民冬季取暖的投诉,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16849022&from=search,河北省,保定市,易县
16847383,2022-12-05 21:48:00,河北省沧州市委书记康彦民,沧州献县河街小万村等村天然气多次停供且时间长,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16847383&from=search,河北省,沧州市,
16847046,2022-12-05 21:18:00,河北省沧州市献县县委书记,供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16847046&from=search,河北省,沧州市,献县
16846445,2022-12-05 20:23:00,河北省保定市委书记党晓龙,中燃燃气公司天然气限购和随意停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16846445&from=search,河北省,保定市,
12465085,2022-01-02 02:04:00,河北省委书记倪岳峰,涞水县燃气三九天无故、无提前通知停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12465085&from=search,河北省,,
12523903,2022-01-05 10:55:00,河北省石家庄市桥西区委书记,关于留营华苑天然气经常性长时间停气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12523903&from=search,河北省,石家庄市,桥西区
12530300,2022-01-05 21:37:00,河北省委书记倪岳峰,天然气断供，做饭成问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12530300&from=search,河北省,,
12617422,2022-01-12 18:35:00,河北省邯郸市永年区委书记,燃气经常停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12617422&from=search,河北省,邯郸市,
12684448,2022-01-18 22:58:00,河北省邯郸市肥乡区委书记,村里，停气问题谁能给解决,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12684448&from=search,河北省,邯郸市,
12690634,2022-01-19 08:32:00,河北省邯郸市肥乡区委书记,停气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12690634&from=search,河北省,邯郸市,
12699601,2022-01-20 04:48:00,河北省石家庄市委书记张超超,留营华苑经常性长时间停气，停气期间扣费问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12699601&from=search,河北省,石家庄市,
12700169,2022-01-20 05:57:00,河北省石家庄市市长马宇骏,长安区南村镇新南家园小区天然气断供多日,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12700169&from=search,河北省,石家庄市,
12711023,2022-01-21 05:09:00,河北省沧州市委书记康彦民,奥德燃气公司供暖总停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12711023&from=search,河北省,沧州市,
12715187,2022-01-21 18:23:00,河北省邯郸市涉县县委书记,问题反映,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12715187&from=search,河北省,邯郸市,涉县
12717473,2022-01-21 22:45:00,河北省沧州市泊头市委书记,投诉奥德燃气公司供气不到位问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12717473&from=search,河北省,沧州市,泊头市
12730097,2022-01-23 05:31:00,河北省邯郸市鸡泽县委书记,天气寒冷，没有燃气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12730097&from=search,河北省,邯郸市,鸡泽县
12732040,2022-01-23 09:20:00,河北省委书记倪岳峰,求助,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12732040&from=search,河北省,,
12732550,2022-01-23 10:20:00,河北省邯郸市永年区委书记,一到冬天天天停气，做饭都是问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12732550&from=search,河北省,邯郸市,
12732623,2022-01-23 10:34:00,河北省邯郸市永年区委书记,天然气公司长时间不按时送气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12732623&from=search,河北省,邯郸市,
12734418,2022-01-23 20:14:00,河北省承德市滦平县委书记,滦平大屯窑沟门异地搬迁小区供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12734418&from=search,河北省,承德市,滦平县
12735050,2022-01-23 21:09:00,河北省邯郸市委书记张维亮,天然气天天半夜停气,做饭停气,投诉/求助 已办理,http://liuyan.people.com.cn/threads/content?tid=12735050&from=search,河北省,邯郸市,
12737582,2022-01-24 00:46:00,河北省邯郸市委书记张维亮,壁挂炉不能自动启动，问题始终不解决该谁监管,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12737582&from=search,河北省,邯郸市,
12740720,2022-01-24 05:23:00,河北省邯郸市永年区委书记,华燃长通三九天无故停气，电话打不通,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12740720&from=search,河北省,邯郸市,
12742637,2022-01-24 08:46:00,河北省邯郸市委书记张维亮,永年华燃长通谁该管管它,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12742637&from=search,河北省,邯郸市,
12746085,2022-01-24 20:59:00,河北省邯郸市委书记张维亮,邯郸市永年区甄庄村煤改气，经常停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12746085&from=search,河北省,邯郸市,
12748227,2022-01-25 00:30:00,河北省保定市徐水区委书记,天然气总是停,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12748227&from=search,河北省,保定市,徐水区
12775365,2022-01-27 18:24:00,河北省邯郸市委书记张维亮,供暖问题反映,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12775365&from=search,河北省,邯郸市,
12785316,2022-01-28 21:50:00,河北省委书记倪岳峰,邯郸市丛台区小西堡乡王吕寨村冬季总是停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12785316&from=search,河北省,,
12789639,2022-01-29 07:25:00,河北省邯郸市委书记张维亮,关于永年区燃气供应不足经常停气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12789639&from=search,河北省,邯郸市,
12799193,2022-01-30 18:31:00,河北省委书记倪岳峰,大冬天经常停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12799193&from=search,河北省,,
12801997,2022-01-31 06:29:00,河北省保定市委书记党晓龙,燃气公司每天停气不能正常取暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12801997&from=search,河北省,保定市,
12804912,2022-02-01 03:49:00,河北省保定市委书记党晓龙,满城区多个村燃气供不上,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12804912&from=search,河北省,保定市,
12807057,2022-02-01 19:22:00,河北省邯郸市市长樊成华,束馆镇北束馆村天然气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12807057&from=search,河北省,邯郸市,
12822489,2022-02-05 09:56:00,河北省沧州市沧州渤海新区党工委书记,黄骅港政务大厅燃气购买处节假日期间能否安排人,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12822489&from=search,河北省,沧州市,
12864528,2022-02-09 11:56:00,河北省保定市高碑店市委书记,泗庄镇供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12864528&from=search,河北省,保定市,高碑店市
12889133,2022-02-12 06:58:00,河北省邯郸市广平县委书记,天然气断气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12889133&from=search,河北省,邯郸市,广平县
12893559,2022-02-12 23:47:00,河北省衡水市委书记吴晓华,河北省衡水市武强县无法雪天无法取暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12893559&from=search,河北省,衡水市,
12897844,2022-02-13 11:08:00,河北省保定市满城区委书记,天然气停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12897844&from=search,河北省,保定市,满城区
